Loss,Accuracy
8.8416,0.0898569
8.84817,0.0897203
8.85475,0.0896964
8.86126,0.0896017
8.8678,0.089536
8.87431,0.0895036
8.88083,0.0894824
8.88737,0.089468
8.8939,0.0894564
8.90046,0.0894752
8.90702,0.0895509
8.91362,0.0897267
8.92023,0.0898949
8.92684,0.0897704
8.93347,0.089828
8.94006,0.089666
8.94664,0.089647
8.95315,0.0895759
8.9597,0.0895506
8.9662,0.089511
8.97273,0.0894744
8.97923,0.0894592
8.98575,0.0894459
8.9923,0.0894614
8.99885,0.0895461
9.00543,0.0897249
9.01204,0.0898418
9.01863,0.0896991
9.02523,0.089716
9.03178,0.0896057
9.03835,0.0895764
9.04486,0.0895205
9.05143,0.0894879
9.05793,0.0894418
9.06447,0.0894075
9.071,0.0893869
9.07757,0.089374
9.08413,0.0893711
9.09069,0.0894013
9.09723,0.0895366
9.10383,0.0897769
9.11042,0.0897341
9.11703,0.0897842
9.12359,0.0896136
9.13017,0.0896326
9.1367,0.0895398
9.14325,0.0895233
9.14977,0.0894774
9.15631,0.0894608
9.16283,0.0894473
9.16938,0.0894451
9.17589,0.0894531
9.18249,0.089527
9.18907,0.0896135
9.19568,0.089732
9.20225,0.0895978
9.21052,0.0896054
9.21703,0.0894935
9.22363,0.089422
9.23013,0.0893683
9.23667,0.0893421
9.24319,0.0893235
9.24975,0.0893104
9.25629,0.0893105
9.26283,0.0893429
9.26938,0.0894362
9.27594,0.0896402
9.28252,0.0896671
9.28915,0.0897209
9.29571,0.0895524
9.3023,0.0895647
9.30884,0.0894677
9.3154,0.0894395
9.3219,0.0893956
9.32847,0.089351
9.33498,0.0893222
9.34151,0.089308
9.34808,0.0892994
9.35463,0.089314
9.36116,0.0893931
9.36774,0.0895918
9.37431,0.0896285
9.38093,0.0896805
9.38749,0.0895153
9.39407,0.0895224
9.40059,0.0894141
9.40712,0.0893708
9.41361,0.0893282
9.42014,0.0892923
9.42665,0.0892666
9.43318,0.0892467
9.43972,0.0892349
9.44629,0.0892369
9.45285,0.0892982
9.45946,0.0894749
9.46604,0.0896072
9.47268,0.089673
9.47929,0.0895299
9.48592,0.0895762
9.49247,0.0894464
9.49908,0.0894167
9.5056,0.0893493
9.51215,0.0893324
9.51866,0.0893034
9.5252,0.089289
9.53173,0.0892782
9.53828,0.0892826
9.54483,0.0893364
9.55141,0.0895206
9.55799,0.0895265
9.56462,0.0895964
9.57125,0.0894321
9.57787,0.0894227
9.58437,0.0893214
9.59153,0.0892647
9.59808,0.0892226
9.60463,0.0891994
9.6112,0.0891827
9.61782,0.0891696
9.6244,0.0891673
9.63099,0.0892025
9.63755,0.0893236
9.64416,0.0895883
9.65084,0.0895335
9.65746,0.0895953
9.66409,0.0894167
9.67071,0.0894323
9.67726,0.0893235
9.6838,0.0893085
9.69032,0.0892756
9.69686,0.0892609
9.70339,0.0892442
9.70999,0.0892312
9.71652,0.0892261
9.72307,0.0892292
9.72966,0.0892917
9.73625,0.0895072
9.74288,0.0894686
9.74948,0.0895466
9.75606,0.0893528
9.76267,0.089321
9.76919,0.0892358
9.77574,0.089173
9.78235,0.0891455
9.78889,0.0891289
9.79551,0.089119
9.80209,0.0891267
9.8087,0.0891694
9.81533,0.0892756
9.82193,0.0894587
9.82861,0.0895793
9.83525,0.0894302
9.84189,0.0894723
9.84845,0.0893061
9.85506,0.0892833
9.86159,0.0892232
9.86814,0.0891981
9.87464,0.0891539
9.88116,0.0891213
9.8877,0.0891027
9.89429,0.0891049
9.90087,0.089134
9.90745,0.0892499
9.91402,0.0894285
9.92065,0.0895429
9.92726,0.0893899
9.93388,0.0894158
9.94044,0.0892789
9.94704,0.0892643
9.95358,0.0892009
9.96016,0.0891786
9.96671,0.0891361
9.97328,0.0891072
9.97981,0.0890824
9.98639,0.0890652
9.99294,0.0890568
9.99953,0.0890627
10.0061,0.0891398
10.0127,0.0893928
10.0193,0.089447
10.0259,0.0895156
10.0325,0.0893317
10.0391,0.0893568
10.0456,0.0892357
10.0523,0.0892303
10.0588,0.0891657
10.0654,0.0891534
10.0719,0.0891282
10.0785,0.0891185
10.0851,0.089091
10.0917,0.0890775
10.0982,0.0890662
10.1048,0.0890613
10.1114,0.089087
10.118,0.0892597
10.1246,0.0894039
10.1312,0.0894813
10.1379,0.0893171
10.1445,0.0893602
10.1511,0.0892355
10.1577,0.0892108
10.1642,0.0891291
10.1708,0.0890887
10.1773,0.0890443
10.1839,0.0890177
10.1905,0.0889997
10.1971,0.0889864
10.2037,0.0889818
10.2103,0.0890014
10.2169,0.0890904
10.2235,0.0893725
10.2301,0.0893867
10.2369,0.0894498
10.2435,0.0892686
10.2501,0.0893112
10.2567,0.089184
10.2633,0.0891864
10.2698,0.089114
10.2764,0.0891058
10.2829,0.0890765
10.2895,0.0890862
10.2961,0.0890927
10.3027,0.0892195
10.3093,0.0892666
10.3159,0.0893878
10.3225,0.0892292
10.3292,0.0892269
10.3357,0.0891059
10.3423,0.089038
10.3489,0.0889957
10.3555,0.0889734
10.3621,0.0889576
10.3687,0.0889493
10.3753,0.08896
10.3819,0.0890236
10.3884,0.0891676
10.3951,0.0894288
10.4017,0.0892933
10.4084,0.0893831
10.415,0.0891821
10.4216,0.0891829
10.4282,0.0890735
10.4347,0.0890411
10.4413,0.0890005
10.4479,0.0889735
10.4544,0.0889571
10.461,0.0889532
10.4676,0.0889715
10.4743,0.0890759
10.4808,0.089226
10.4875,0.0894254
10.4941,0.0892489
10.5007,0.0892984
10.5073,0.0891344
10.5139,0.0891012
10.5204,0.0890216
10.527,0.0889798
10.5336,0.0889427
10.5402,0.0889235
10.5468,0.0889077
10.5533,0.0889042
10.5599,0.0889205
10.5665,0.0890241
10.5731,0.0892076
10.5797,0.0894127
10.5871,0.0892311
10.5937,0.089301
10.6002,0.089124
10.6068,0.0891187
10.6134,0.089044
10.6199,0.0890258
10.6265,0.0889855
10.633,0.088976
10.6396,0.0889504
10.6462,0.0889516
10.6527,0.0889524
10.6596,0.0890441
10.6665,0.0891934
10.6741,0.089343
10.6812,0.0891762
10.6879,0.0892056
10.6949,0.0890619
